Body 11367: x = -1043.349, y = 1847.481, z = -1713.858, Fx = 0.001, Fy = -0.003, Fz = 0.003
Body 11368: x = 1519.693, y = -850.627, z = 1617.049, Fx = -0.002, Fy = 0.001, Fz = -0.004
Body 11369: x = 110.715, y = 607.043, z = -604.277, Fx = -0.000, Fy = 0.000, Fz = 0.002
Body 11370: x = -1276.879, y = -1113.671, z = -1236.765, Fx = 0.001, Fy = 0.002, Fz = 0.001
Body 11371: x = 817.154, y = -1686.842, z = 1876.965, Fx = -0.001, Fy = 0.003, Fz = -0.004
Body 11372: x = 288.092, y = 1334.105, z = 993.701, Fx = -0.000, Fy = -0.003, Fz = -0.002
Body 11373: x = 822.971, y = 674.133, z = 190.626, Fx = -0.002, Fy = -0.001, Fz = 0.000
Body 11374: x = 893.582, y = 1432.743, z = -142.751, Fx = -0.001, Fy = -0.003, Fz = 0.000
Body 11375: x = -1787.205, y = -1464.735, z = -241.550, Fx = 0.004, Fy = 0.002, Fz = 0.000
Body 11376: x = -422.459, y = 1335.976, z = 1227.590, Fx = -25.469, Fy = 2.710, Fz = -11.913
Body 11377: x = -1437.649, y = -655.517, z = -1248.445, Fx = 0.003, Fy = 0.001, Fz = 0.001
Body 11378: x = 737.501, y = 106.802, z = 1526.226, Fx = -0.001, Fy = -0.001, Fz = -0.003
Body 11379: x = 2228.806, y = 202.543, z = 1687.383, Fx = -0.003, Fy = -0.000, Fz = -0.002
Body 11380: x = 91.946, y = 9.887, z = -35.116, Fx = -0.002, Fy = 0.001, Fz = 0.000
Body 11381: x = -986.503, y = 2784.610, z = 1103.971, Fx = 0.001, Fy = -0.003, Fz = -0.001
Body 11382: x = -708.860, y = 389.253, z = 1097.540, Fx = 0.001, Fy = -0.001, Fz = -0.002
Body 11383: x = -1319.622, y = -478.485, z = 1456.841, Fx = -0.001, Fy = -0.000, Fz = -0.005
Body 11384: x = 1770.979, y = -715.555, z = -1959.567, Fx = -0.002, Fy = 0.000, Fz = 0.002
Body 11385: x = 1873.509, y = 2034.478, z = -655.618, Fx = -0.003, Fy = -0.003, Fz = 0.001
Body 11386: x = -1018.258, y = 827.628, z = 448.363, Fx = 0.001, Fy = -0.001, Fz = -0.001
Body 11387: x = -1511.641, y = -1958.462, z = 100.304, Fx = 0.001, Fy = 0.004, Fz = -0.000
Body 11388: x = -1073.082, y = 420.074, z = 1258.203, Fx = 0.000, Fy = -0.001, Fz = -0.001
Body 11389: x = 1819.092, y = 1612.538, z = 163.731, Fx = -0.003, Fy = -0.002, Fz = 0.000
Body 11390: x = 892.856, y = 1780.320, z = 849.008, Fx = 0.000, Fy = -0.004, Fz = 0.001
Body 11391: x = 1356.384, y = 223.454, z = -245.762, Fx = -0.003, Fy = -0.000, Fz = 0.001
Body 11392: x = -1673.160, y = -1198.410, z = 1318.552, Fx = 0.006, Fy = 0.003, Fz = -0.002
Body 11393: x = -1529.263, y = -1273.484, z = -1272.795, Fx = 0.066, Fy = -0.054, Fz = -0.012
Body 11394: x = -487.228, y = -873.587, z = 1584.473, Fx = -0.000, Fy = 0.001, Fz = -0.004
Body 11395: x = 934.091, y = -1793.322, z = 1815.132, Fx = -0.001, Fy = 0.004, Fz = -0.004
Body 11396: x = 1245.953, y = 1397.266, z = 1759.264, Fx = -0.001, Fy = -0.002, Fz = -0.004
Body 11397: x = -1294.834, y = 284.460, z = 803.048, Fx = 0.003, Fy = -0.001, Fz = -0.001
Body 11398: x = 70.861, y = 1961.407, z = 1891.020, Fx = -0.000, Fy = -0.003, Fz = -0.003
Body 11399: x = -968.798, y = 1099.441, z = 165.143, Fx = 0.000, Fy = -0.002, Fz = -0.001
Body 11400: x = 193.915, y = -2372.438, z = -2583.889, Fx = -0.000, Fy = 0.002, Fz = 0.002
Body 11401: x = -1344.841, y = 654.522, z = -738.759, Fx = 0.004, Fy = -0.000, Fz = 0.001
Body 11402: x = 404.401, y = 1075.010, z = -1106.939, Fx = -0.001, Fy = -0.001, Fz = 0.003
Body 11403: x = 2563.212, y = 681.016, z = -1632.501, Fx = -0.003, Fy = -0.000, Fz = 0.001
Body 11404: x = 1786.508, y = -1706.635, z = -647.770, Fx = -0.003, Fy = 0.002, Fz = 0.001
Body 11405: x = 1508.974, y = 1156.326, z = -1575.795, Fx = -0.002, Fy = -0.001, Fz = 0.002
Body 11406: x = 121.736, y = 1835.407, z = 1052.459, Fx = -0.000, Fy = -0.004, Fz = -0.001
Body 11407: x = 256.650, y = 7.294, z = 1547.212, Fx = -0.000, Fy = -0.001, Fz = -0.002
Body 11408: x = -492.223, y = 1627.820, z = 834.487, Fx = 0.001, Fy = -0.004, Fz = -0.001
Body 11409: x = -923.886, y = -745.881, z = 994.509, Fx = 0.000, Fy = 0.002, Fz = -0.000
Body 11410: x = -1383.905, y = 1355.358, z = 1063.617, Fx = 0.007, Fy = -0.003, Fz = -0.003
Body 11411: x = -2179.033, y = -1681.317, z = -1276.279, Fx = 0.003, Fy = 0.002, Fz = 0.001
Body 11412: x = 1332.516, y = -135.513, z = 1436.018, Fx = -0.001, Fy = -0.001, Fz = 0.000
Body 11413: x = -531.606, y = 1583.180, z = 1437.374, Fx = -0.001, Fy = -0.003, Fz = -0.003
Body 11414: x = 153.844, y = 1489.097, z = -1624.087, Fx = -0.000, Fy = -0.001, Fz = 0.003
Body 11415: x = 181.595, y = -1740.641, z = 634.791, Fx = -0.000, Fy = 0.003, Fz = -0.000
Body 11416: x = 1120.788, y = 1774.072, z = -361.177, Fx = -0.001, Fy = -0.003, Fz = 0.000
Body 11417: x = 1748.189, y = -764.161, z = -670.222, Fx = -0.003, Fy = 0.000, Fz = 0.001
Body 11418: x = 1395.096, y = 509.642, z = 383.257, Fx = -0.003, Fy = -0.000, Fz = 0.000
Body 11419: x = -772.281, y = -944.877, z = 1495.283, Fx = -0.000, Fy = 0.001, Fz = -0.004
Body 11420: x = 169.869, y = -1097.471, z = 1174.402, Fx = 0.001, Fy = 0.003, Fz = -0.002
Body 11421: x = 1968.450, y = 1022.967, z = -1388.296, Fx = -0.003, Fy = -0.001, Fz = 0.001
Body 11422: x = 1662.409, y = 527.945, z = -1654.418, Fx = -0.002, Fy = -0.000, Fz = 0.001
Body 11423: x = -434.543, y = 1731.723, z = 1771.637, Fx = 0.001, Fy = -0.003, Fz = -0.004
Body 11424: x = -138.588, y = -1571.366, z = -329.441, Fx = 0.000, Fy = 0.003, Fz = 0.000
Body 11425: x = 529.949, y = 65.794, z = 814.737, Fx = -0.001, Fy = -0.001, Fz = -0.001
Body 11426: x = 2445.037, y = 1829.379, z = 1423.435, Fx = -0.002, Fy = -0.001, Fz = -0.001
Body 11427: x = 1217.671, y = 1900.636, z = 405.959, Fx = -0.001, Fy = -0.004, Fz = -0.000
Body 11428: x = 2011.687, y = -1455.785, z = 4.035, Fx = -0.004, Fy = 0.001, Fz = -0.001
Body 11429: x = -940.006, y = -1116.326, z = -1796.884, Fx = -0.000, Fy = 0.002, Fz = 0.004
Body 11430: x = -1061.524, y = -883.430, z = -1686.112, Fx = -0.000, Fy = 0.001, Fz = 0.004
Body 11431: x = -1468.689, y = -578.807, z = -1617.881, Fx = 0.002, Fy = 0.000, Fz = 0.003
Body 11432: x = -1182.209, y = -2273.126, z = 1165.243, Fx = 0.001, Fy = 0.003, Fz = -0.001
Body 11433: x = -1210.216, y = 1426.913, z = 132.779, Fx = 0.000, Fy = -0.005, Fz = 0.000
Body 11434: x = 1632.379, y = -1206.806, z = 757.652, Fx = -0.004, Fy = 0.001, Fz = 0.000
Body 11435: x = -1531.038, y = 1216.028, z = -132.651, Fx = 0.003, Fy = -0.002, Fz = 0.001
Body 11436: x = 156.033, y = -1470.795, z = 1773.458, Fx = -0.000, Fy = 0.002, Fz = -0.004
Body 11437: x = -299.945, y = 1648.928, z = -140.389, Fx = -0.000, Fy = -0.004, Fz = 0.000
Body 11438: x = -1541.866, y = -1536.385, z = -1252.401, Fx = 0.002, Fy = 0.003, Fz = 0.002
Body 11439: x = 1632.629, y = 1060.307, z = -1806.671, Fx = -0.002, Fy = -0.001, Fz = 0.002
Body 11440: x = 802.324, y = 2034.177, z = -954.847, Fx = -0.001, Fy = -0.003, Fz = 0.000
Body 11441: x = -1402.273, y = 1697.140, z = -156.819, Fx = 0.003, Fy = -0.007, Fz = 0.001
Body 11442: x = 450.414, y = -1715.927, z = -1907.266, Fx = -0.001, Fy = 0.003, Fz = 0.003
Body 11443: x = -1963.227, y = -2058.733, z = 142.548, Fx = 0.002, Fy = 0.003, Fz = 0.000
Body 11444: x = 186.356, y = 1958.410, z = -1438.013, Fx = -0.000, Fy = -0.004, Fz = 0.002
Body 11445: x = -1428.584, y = 1079.893, z = 1179.792, Fx = 0.004, Fy = -0.001, Fz = -0.001
Body 11446: x = -1248.463, y = -303.021, z = 176.632, Fx = 0.003, Fy = 0.001, Fz = 0.000
Body 11447: x = 1517.489, y = -1051.892, z = 1367.696, Fx = -0.004, Fy = -0.002, Fz = -0.000
Body 11448: x = -1510.232, y = -259.099, z = 585.961, Fx = 0.004, Fy = -0.000, Fz = 0.000
Body 11449: x = -229.532, y = -229.130, z = 1377.260, Fx = -0.000, Fy = 0.000, Fz = -0.004
Body 11450: x = -1258.867, y = 1664.687, z = -1050.903, Fx = 0.002, Fy = -0.008, Fz = -0.004
Body 11451: x = -1547.978, y = -887.173, z = 980.500, Fx = 0.005, Fy = 0.002, Fz = 0.001
Body 11452: x = -1471.913, y = -1600.527, z = -705.614, Fx = 0.001, Fy = 0.003, Fz = 0.001
Body 11453: x = -915.506, y = 573.880, z = 171.340, Fx = 0.002, Fy = 0.000, Fz = -0.001
Body 11454: x = 295.598, y = -886.076, z = -529.408, Fx = -0.001, Fy = 0.002, Fz = 0.001
Body 11455: x = 749.061, y = -998.562, z = 1311.801, Fx = -0.000, Fy = 0.001, Fz = -0.002
Body 11456: x = -1336.853, y = 871.387, z = 1055.013, Fx = 0.005, Fy = -0.001, Fz = -0.002
Body 11457: x = -1849.936, y = -1033.203, z = -1013.248, Fx = 0.004, Fy = 0.001, Fz = 0.001
Body 11458: x = 255.655, y = 2150.994, z = 1256.464, Fx = -0.000, Fy = -0.004, Fz = -0.001
Body 11459: x = -1122.668, y = -1312.418, z = 1491.024, Fx = 0.001, Fy = 0.004, Fz = -0.003
Body 11460: x = -1812.316, y = -1289.212, z = 1045.686, Fx = 0.005, Fy = 0.002, Fz = -0.001
Body 11461: x = 908.045, y = -98.787, z = 1476.091, Fx = -0.001, Fy = 0.000, Fz = -0.003
Body 11462: x = -209.023, y = -1476.899, z = 1875.581, Fx = 0.000, Fy = 0.002, Fz = -0.004
Body 11463: x = 2028.281, y = 2387.881, z = -86.815, Fx = -0.002, Fy = -0.002, Fz = 0.000
Body 11464: x = -1009.756, y = 961.026, z = -233.421, Fx = 0.002, Fy = -0.002, Fz = 0.001
Body 11465: x = 1710.164, y = 1733.896, z = 705.057, Fx = -0.003, Fy = -0.001, Fz = 0.002
Body 11466: x = 1317.110, y = -1253.420, z = 476.785, Fx = -0.002, Fy = 0.002, Fz = -0.000
Body 11467: x = -9.428, y = 1839.041, z = -1445.724, Fx = 0.000, Fy = -0.003, Fz = 0.003
Body 11468: x = 1764.344, y = 1854.206, z = 0.061, Fx = -0.002, Fy = 0.000, Fz = 0.001
Body 11469: x = 969.076, y = 1660.544, z = 1128.138, Fx = -0.001, Fy = -0.003, Fz = -0.001
Body 11470: x = -426.625, y = -1019.489, z = 1224.275, Fx = -0.009, Fy = 0.004, Fz = 0.003
Body 11471: x = -1742.499, y = 1445.771, z = -3564.672, Fx = 0.001, Fy = -0.001, Fz = 0.001
Body 11472: x = 453.315, y = -1485.208, z = -2202.835, Fx = -0.000, Fy = 0.001, Fz = 0.004
Body 11473: x = 753.418, y = 325.410, z = 1468.206, Fx = -0.001, Fy = -0.001, Fz = -0.003
Body 11474: x = -1588.574, y = 1256.436, z = -1346.467, Fx = 0.004, Fy = -0.001, Fz = 0.002
Body 11475: x = -1344.125, y = 1566.261, z = 520.450, Fx = 0.003, Fy = -0.005, Fz = -0.001
Body 11476: x = 210.796, y = 454.471, z = 242.301, Fx = -0.001, Fy = -0.001, Fz = -0.000
Body 11477: x = -1360.106, y = 1728.044, z = 1094.082, Fx = 0.003, Fy = -0.005, Fz = -0.002
Body 11478: x = -774.606, y = -846.399, z = 1231.767, Fx = -0.000, Fy = 0.001, Fz = -0.002
Body 11479: x = 1359.314, y = 1828.071, z = -1332.176, Fx = -0.002, Fy = -0.003, Fz = 0.002
Body 11480: x = -149.818, y = 98.122, z = -510.447, Fx = -0.000, Fy = 0.001, Fz = 0.003
Body 11481: x = -381.157, y = -590.595, z = 1336.116, Fx = -0.000, Fy = 0.001, Fz = -0.003
Body 11482: x = -1542.272, y = 1594.342, z = -760.237, Fx = 0.004, Fy = 0.006, Fz = -0.004
Body 11483: x = -1520.578, y = -1330.462, z = -1370.581, Fx = 14.886, Fy = 5.572, Fz = 5.705
Body 11484: x = -1468.042, y = -1075.290, z = -1415.621, Fx = 0.002, Fy = 0.002, Fz = 0.001
Body 11485: x = -1682.804, y = -936.734, z = 117.752, Fx = 0.004, Fy = 0.001, Fz = 0.001
Body 11486: x = 999.829, y = 1511.219, z = 816.080, Fx = -0.001, Fy = -0.003, Fz = -0.000
Body 11487: x = -1625.539, y = 1728.313, z = -414.971, Fx = 0.004, Fy = -0.004, Fz = 0.001
Body 11488: x = -1226.051, y = -1740.746, z = 1701.759, Fx = 0.001, Fy = 0.004, Fz = -0.003
Body 11489: x = 1009.344, y = -843.048, z = 885.859, Fx = -0.001, Fy = 0.001, Fz = -0.002
Body 11490: x = 260.661, y = -701.607, z = 1372.807, Fx = -0.000, Fy = 0.001, Fz = -0.003
Body 11491: x = 1371.980, y = -1448.738, z = -9.727, Fx = -0.002, Fy = 0.002, Fz = 0.000
Body 11492: x = -232.178, y = 1767.872, z = 1615.514, Fx = 0.000, Fy = -0.004, Fz = -0.003
Body 11493: x = 278.856, y = 1578.435, z = -961.204, Fx = 0.000, Fy = -0.002, Fz = 0.001
Body 11494: x = -1409.833, y = 1488.461, z = 896.229, Fx = 0.004, Fy = -0.004, Fz = -0.001
Body 11495: x = 228.474, y = -629.535, z = 1262.956, Fx = -0.001, Fy = 0.001, Fz = -0.003
Body 11496: x = 2054.090, y = 173.351, z = 526.801, Fx = -0.003, Fy = -0.000, Fz = -0.000
Body 11497: x = 868.137, y = -1070.235, z = 1326.541, Fx = -0.000, Fy = 0.001, Fz = -0.002
Body 11498: x = 1449.958, y = -1212.254, z = 965.105, Fx = -0.002, Fy = 0.001, Fz = -0.000
Body 11499: x = 1006.315, y = 1637.309, z = 1521.349, Fx = -0.000, Fy = -0.003, Fz = -0.003
Body 11500: x = 481.127, y = -1361.966, z = -1289.482, Fx = -0.000, Fy = 0.002, Fz = 0.001
Body 11501: x = 1658.687, y = 930.017, z = 1446.402, Fx = -0.004, Fy = -0.001, Fz = -0.002
Body 11502: x = -1336.266, y = -804.529, z = 1420.305, Fx = 0.002, Fy = 0.001, Fz = -0.004
Body 11503: x = -165.965, y = 253.045, z = -438.002, Fx = -0.004, Fy = 0.001, Fz = -0.001
Body 11504: x = -1538.981, y = 903.313, z = -1359.950, Fx = 0.004, Fy = -0.001, Fz = 0.002
Body 11505: x = 432.670, y = 1580.798, z = 1103.653, Fx = -0.001, Fy = -0.000, Fz = -0.002
Body 11506: x = -187.198, y = 1373.185, z = 1156.668, Fx = -0.001, Fy = -0.002, Fz = -0.002
Body 11507: x = 1060.188, y = -1394.838, z = -1307.543, Fx = -0.001, Fy = 0.002, Fz = 0.001
Body 11508: x = 381.763, y = 1840.588, z = -623.913, Fx = -0.001, Fy = -0.004, Fz = 0.001
Body 11509: x = -907.284, y = -2224.400, z = 1507.823, Fx = 0.001, Fy = 0.003, Fz = -0.001
Body 11510: x = 732.160, y = 354.679, z = -509.854, Fx = -0.002, Fy = -0.000, Fz = 0.001
Body 11511: x = -1098.869, y = 949.451, z = 289.828, Fx = 0.002, Fy = -0.001, Fz = -0.000
Body 11512: x = 1752.031, y = 278.725, z = -1830.263, Fx = -0.002, Fy = -0.000, Fz = 0.002
Body 11513: x = -1114.155, y = 962.632, z = -690.145, Fx = 0.002, Fy = -0.003, Fz = 0.002
Body 11514: x = -2.934, y = -366.159, z = 456.111, Fx = 0.000, Fy = 0.002, Fz = -0.001
Body 11515: x = -26.696, y = -884.412, z = -505.961, Fx = -0.000, Fy = 0.002, Fz = 0.001
Body 11516: x = 1043.398, y = 1158.629, z = 1542.526, Fx = -0.001, Fy = -0.001, Fz = -0.003
Body 11517: x = 495.116, y = -95.538, z = 1046.197, Fx = -0.001, Fy = -0.000, Fz = -0.002
Body 11518: x = 2019.446, y = -1945.766, z = -1052.047, Fx = -0.003, Fy = 0.003, Fz = 0.001
Body 11519: x = -1176.422, y = 566.266, z = 1050.371, Fx = 0.002, Fy = -0.001, Fz = -0.001
Body 11520: x = -1549.793, y = -15.131, z = 1304.728, Fx = 0.005, Fy = -0.000, Fz = -0.002
Body 11521: x = 1512.471, y = 1873.104, z = -1263.844, Fx = -0.002, Fy = -0.003, Fz = 0.001
Body 11522: x = 1853.602, y = -449.401, z = -408.423, Fx = -0.003, Fy = 0.000, Fz = 0.001
Body 11523: x = 2094.771, y = -1043.524, z = 925.103, Fx = -0.004, Fy = 0.001, Fz = -0.001
Body 11524: x = -837.452, y = 662.025, z = 1417.971, Fx = 0.000, Fy = -0.001, Fz = -0.004
Body 11525: x = -1882.963, y = -1078.299, z = -590.623, Fx = 0.004, Fy = 0.001, Fz = 0.001
Body 11526: x = -375.376, y = 1727.312, z = 1497.658, Fx = 0.000, Fy = -0.004, Fz = -0.002
Body 11527: x = -1634.930, y = -207.376, z = -310.816, Fx = 0.004, Fy = 0.000, Fz = 0.001
Body 11528: x = 178.025, y = -1802.013, z = 1890.112, Fx = -0.000, Fy = 0.004, Fz = -0.003
Body 11529: x = -608.051, y = 1621.128, z = 1382.208, Fx = 0.000, Fy = -0.004, Fz = -0.002
Body 11530: x = 227.301, y = 1893.951, z = 746.033, Fx = -0.000, Fy = -0.004, Fz = -0.000
Body 11531: x = 1126.709, y = -804.759, z = -980.656, Fx = -0.002, Fy = 0.001, Fz = 0.001
Body 11532: x = 1961.421, y = -1124.885, z = -1791.920, Fx = -0.003, Fy = 0.000, Fz = 0.001
Body 11533: x = -1949.578, y = 119.072, z = -1913.682, Fx = 0.003, Fy = -0.000, Fz = 0.003
Body 11534: x = 1163.666, y = 1448.710, z = -1160.442, Fx = -0.002, Fy = -0.001, Fz = 0.001
Body 11535: x = -11.000, y = -179.716, z = -415.082, Fx = -0.000, Fy = 0.002, Fz = 0.003
Body 11536: x = -1665.901, y = -1220.891, z = -476.162, Fx = 0.003, Fy = 0.001, Fz = 0.000
Body 11537: x = -854.477, y = -2103.712, z = 34.296, Fx = 0.001, Fy = 0.003, Fz = 0.000
Body 11538: x = 839.772, y = -797.615, z = -1337.916, Fx = -0.002, Fy = 0.001, Fz = 0.001
Body 11539: x = 1646.647, y = -1047.487, z = 646.344, Fx = -0.003, Fy = 0.001, Fz = 0.000
Body 11540: x = -1065.120, y = -820.364, z = -449.196, Fx = 0.002, Fy = 0.002, Fz = 0.001
Body 11541: x = 1684.225, y = -489.838, z = -91.893, Fx = -0.003, Fy = 0.000, Fz = 0.001
Body 11542: x = 1361.204, y = -1030.787, z = 1529.576, Fx = -0.003, Fy = 0.001, Fz = -0.004
Body 11543: x = 283.700, y = -1599.442, z = 848.444, Fx = -0.000, Fy = 0.004, Fz = -0.000
Body 11544: x = 791.037, y = -5.794, z = -1893.951, Fx = -0.001, Fy = -0.000, Fz = 0.003
Body 11545: x = 1461.426, y = -1482.286, z = -1338.448, Fx = -0.002, Fy = 0.001, Fz = 0.002
Body 11546: x = -668.824, y = -13.182, z = -1428.482, Fx = -0.000, Fy = -0.000, Fz = 0.003
Body 11547: x = -1543.587, y = 1007.469, z = 1444.819, Fx = 0.005, Fy = -0.002, Fz = -0.004
Body 11548: x = 249.773, y = -424.372, z = -393.770, Fx = -0.001, Fy = 0.002, Fz = 0.002
Body 11549: x = 1332.241, y = 1276.889, z = 777.664, Fx = -0.002, Fy = -0.001, Fz = -0.000
Body 11550: x = 1444.254, y = -1805.660, z = -616.961, Fx = -0.001, Fy = 0.005, Fz = 0.001
Body 11551: x = -916.290, y = 1044.433, z = 827.536, Fx = 0.000, Fy = -0.001, Fz = -0.002
Body 11552: x = -703.539, y = 617.450, z = -82.290, Fx = 0.000, Fy = -0.002, Fz = 0.001
Body 11553: x = -1139.316, y = -1529.342, z = -1340.249, Fx = 0.001, Fy = 0.003, Fz = 0.001
Body 11554: x = 1306.447, y = 500.969, z = -925.103, Fx = -0.002, Fy = -0.000, Fz = 0.001
Body 11555: x = -1261.310, y = -757.465, z = 807.244, Fx = 0.001, Fy = 0.002, Fz = 0.001
Body 11556: x = -1831.636, y = -825.381, z = -1193.114, Fx = 0.004, Fy = 0.001, Fz = 0.001
Body 11557: x = 640.522, y = 1043.182, z = 1638.739, Fx = -0.000, Fy = -0.001, Fz = -0.004
Body 11558: x = 1431.030, y = -1243.229, z = 1495.515, Fx = -0.003, Fy = 0.003, Fz = -0.005
Body 11559: x = 1874.980, y = 74.623, z = 1557.056, Fx = -0.004, Fy = -0.002, Fz = -0.001
Body 11560: x = 869.786, y = 1735.425, z = 1536.286, Fx = -0.001, Fy = -0.003, Fz = -0.002
Body 11561: x = 1773.912, y = -2119.270, z = 1531.450, Fx = -0.002, Fy = 0.003, Fz = -0.002
Body 11562: x = 1973.015, y = -1971.714, z = -749.880, Fx = -0.003, Fy = 0.003, Fz = 0.001
Body 11563: x = -1273.122, y = -1433.013, z = -1770.719, Fx = 0.001, Fy = 0.003, Fz = 0.003
Body 11564: x = 1014.048, y = -1671.256, z = -1443.483, Fx = -0.001, Fy = 0.003, Fz = 0.001
Body 11565: x = 1284.911, y = -349.895, z = 758.571, Fx = -0.002, Fy = -0.000, Fz = 0.001
Body 11566: x = -1274.887, y = -1642.697, z = -1392.232, Fx = 0.001, Fy = 0.003, Fz = 0.002
Body 11567: x = 1332.030, y = -906.543, z = 1784.576, Fx = -0.002, Fy = 0.001, Fz = -0.005
Body 11568: x = -830.394, y = 193.017, z = -1977.667, Fx = 0.000, Fy = -0.000, Fz = 0.004
Body 11569: x = 1925.299, y = -1827.606, z = 394.544, Fx = -0.003, Fy = 0.003, Fz = -0.000
Body 11570: x = -757.901, y = -48.313, z = 1163.033, Fx = -0.000, Fy = 0.000, Fz = -0.001
Body 11571: x = 429.993, y = 261.793, z = 1847.038, Fx = -0.001, Fy = -0.001, Fz = -0.004
Body 11572: x = -1169.496, y = 1105.211, z = 670.741, Fx = 0.002, Fy = -0.001, Fz = -0.001
Body 11573: x = 251.885, y = -96.268, z = 320.102, Fx = -0.001, Fy = 0.000, Fz = -0.001
Body 11574: x = -17.866, y = 1499.845, z = -189.272, Fx = -0.000, Fy = -0.004, Fz = 0.001
Body 11575: x = 423.777, y = -1524.095, z = -589.261, Fx = -0.000, Fy = 0.003, Fz = 0.000
Body 11576: x = -965.071, y = 444.798, z = -464.419, Fx = 0.002, Fy = 0.000, Fz = 0.001
Body 11577: x = 182.191, y = 804.489, z = 283.807, Fx = -0.001, Fy = -0.002, Fz = -0.000
Body 11578: x = 2001.676, y = 67.558, z = -270.426, Fx = -0.003, Fy = -0.000, Fz = 0.000
Body 11579: x = 1558.414, y = -1505.023, z = -428.794, Fx = -0.002, Fy = 0.002, Fz = 0.000
Body 11580: x = -1671.050, y = -1872.703, z = 298.501, Fx = 0.002, Fy = 0.004, Fz = -0.000
Body 11581: x = 1422.843, y = -1650.341, z = 1371.195, Fx = -0.002, Fy = 0.004, Fz = -0.002
Body 11582: x = 338.444, y = -1004.033, z = 1163.237, Fx = -0.001, Fy = 0.002, Fz = -0.002
Body 11583: x = 1809.802, y = -854.983, z = -2024.153, Fx = -0.002, Fy = 0.001, Fz = 0.002
Body 11584: x = 600.821, y = -1369.737, z = -303.593, Fx = -0.000, Fy = 0.003, Fz = 0.000
Body 11585: x = -163.855, y = -1664.410, z = 111.391, Fx = 0.000, Fy = 0.003, Fz = 0.000
Body 11586: x = -80.665, y = 1118.977, z = 315.099, Fx = -0.001, Fy = -0.002, Fz = 0.000
Body 11587: x = 1720.215, y = 1953.011, z = -1175.910, Fx = -0.002, Fy = -0.003, Fz = 0.001
Body 11588: x = -975.377, y = 788.213, z = 59.990, Fx = 0.001, Fy = -0.001, Fz = -0.000
Body 11589: x = -1549.836, y = -1447.188, z = -99.526, Fx = 0.002, Fy = 0.002, Fz = 0.001
Body 11590: x = -1156.552, y = 1354.651, z = -1265.629, Fx = 0.000, Fy = -0.003, Fz = 0.003
Body 11591: x = 273.658, y = 354.183, z = -583.817, Fx = -0.002, Fy = -0.000, Fz = 0.003
Body 11592: x = 458.599, y = 1960.442, z = -1813.343, Fx = -0.001, Fy = -0.002, Fz = 0.003
Body 11593: x = -1996.064, y = 1758.793, z = 1148.761, Fx = 0.003, Fy = -0.002, Fz = -0.001
Body 11594: x = -1446.561, y = 377.229, z = 84.076, Fx = 0.004, Fy = -0.000, Fz = 0.000
Body 11595: x = 1114.717, y = -727.536, z = -902.251, Fx = -0.002, Fy = 0.000, Fz = 0.001
Body 11596: x = 1427.676, y = -1469.563, z = -1477.373, Fx = -0.001, Fy = 0.001, Fz = 0.002
Body 11597: x = 295.660, y = 1812.818, z = 863.322, Fx = -0.000, Fy = -0.004, Fz = -0.001
Body 11598: x = 305.534, y = 1534.989, z = -1246.943, Fx = 0.000, Fy = -0.002, Fz = 0.002
Body 11599: x = -1054.106, y = -971.182, z = 1354.862, Fx = -0.001, Fy = 0.002, Fz = -0.003
Body 11600: x = 1604.564, y = 361.335, z = -1633.084, Fx = -0.002, Fy = -0.000, Fz = 0.002
Body 11601: x = 592.654, y = -332.017, z = 1275.555, Fx = -0.001, Fy = 0.000, Fz = -0.003
Body 11602: x = 1595.016, y = 1703.627, z = 1163.044, Fx = -0.002, Fy = -0.004, Fz = -0.001
Body 11603: x = -1219.188, y = 1380.506, z = -1640.126, Fx = 0.001, Fy = -0.002, Fz = 0.004
Body 11604: x = 1314.469, y = 1735.302, z = -1139.997, Fx = -0.002, Fy = -0.002, Fz = 0.001
Body 11605: x = -962.914, y = 193.875, z = 1133.487, Fx = 0.001, Fy = -0.001, Fz = -0.002
Body 11606: x = 2090.290, y = -904.983, z = -924.760, Fx = -0.003, Fy = 0.000, Fz = 0.001
Body 11607: x = -419.667, y = 1400.348, z = 862.334, Fx = -0.000, Fy = -0.001, Fz = 0.002
Body 11608: x = 346.822, y = 466.524, z = 1390.472, Fx = -0.000, Fy = -0.001, Fz = -0.003
Body 11609: x = 1426.124, y = -1144.688, z = -1628.644, Fx = -0.002, Fy = 0.000, Fz = 0.002
Body 11610: x = 509.908, y = 790.885, z = 1250.882, Fx = -0.000, Fy = -0.002, Fz = -0.002
Body 11611: x = 1518.337, y = -1717.970, z = -1322.654, Fx = -0.000, Fy = 0.003, Fz = 0.001
Body 11612: x = -1890.923, y = 900.984, z = -107.649, Fx = 0.005, Fy = -0.000, Fz = 0.000
Body 11613: x = -1215.224, y = -1092.978, z = -1718.275, Fx = 0.001, Fy = 0.002, Fz = 0.004
Body 11614: x = 871.861, y = 978.089, z = -333.109, Fx = -0.002, Fy = -0.001, Fz = 0.001
Body 11615: x = 1763.725, y = 158.023, z = -1906.245, Fx = -0.002, Fy = -0.000, Fz = 0.002
Body 11616: x = -1998.450, y = 395.803, z = 70.917, Fx = 0.004, Fy = -0.000, Fz = 0.000
Body 11617: x = -1301.495, y = -718.200, z = -369.555, Fx = 0.003, Fy = 0.001, Fz = 0.001
